,0,1,2,3,4
26,-0.3240806425254428,-1.1084849872049465,1.2818217090725925,1.951360883160397,4.1900621255030615
27,-0.32975871390322803,-1.1751309556539933,1.309765183471013,1.9107704928074178,4.1696719051397215
28,-0.3265986081527151,-1.1706756231533317,1.2980041297456117,1.8816821861663953,4.116194734632779
29,-0.30813088675888206,-1.119317051167827,1.2263311461702717,1.7517856254397777,3.8539692082159283
30,-0.30462741977100005,-1.1063811208858803,1.2123633840109935,1.7321990226182897,3.8105649308635687
31,-0.26939902042056113,-0.9354349397183634,1.0671660724502487,1.5999691789956774,3.455305239880118
32,-0.2620488396342083,-0.9010831505276515,1.0370243245484612,1.5702979263193537,3.378570506029069
33,-0.2414064558077748,-0.7960141851279356,0.9513753809571557,1.5005782574388813,3.180139038178518
34,-0.23580789911243047,-0.7681298161935629,0.9282170615932666,1.4806999177070483,3.1251053675528087
35,-0.20865138836397257,-0.612561951228115,0.8135255014536463,1.416439840908657,2.898501667599439
36,-0.2065563483503917,-0.5976136608693174,0.8043351382829349,1.4161484375447502,2.886872959883388
37,-0.2006144337728454,-0.5612487770221297,0.7789701320481018,1.4057717087862107,2.8419120839846257
38,-0.1766180287760641,-0.4101362445860787,0.6760396256413606,1.3705999385966492,2.6687855545040726
39,-0.1739856110801978,-0.34511878413525515,0.6591216462693561,1.4434458237847725,2.74601052722344
40,-0.17562289083802735,-0.34875988340116043,0.6653699579115141,1.4564063598303376,2.77107029703869
41,-0.18891498616282537,-0.4194765562213721,0.7208767118837293,1.4964543411626923,2.8927659064497036
42,-0.18983060941725768,-0.4420913178628814,0.7267612245715669,1.4711166500460087,2.8659050549382625
43,-0.18735722110756878,-0.45459705659335087,0.7194135553620431,1.4230250750674722,2.792282245797737
44,-0.1824106085875572,-0.47960935135044125,0.7047188957341233,1.3268425078009916,2.6450382406548676
45,-0.18728740274064118,-0.5264669206771228,0.727512985200376,1.3084221391078514,2.6481501161857004
46,-0.22308806748227927,-0.7115473486678108,0.8763881226564788,1.424815902654424,2.986621750571119
47,-0.2588887338836953,-0.89662781802699,1.0252632708230598,1.541209619678331,3.3250933355221264
48,-0.2772070658429137,-0.9810943406455042,1.1002502921209032,1.6169718267435382,3.5186101348004337
49,-0.3128137621381279,-1.1245863031191015,1.2436047049910357,1.7970015548926208,3.9358632910172138
50,-0.32301562646225984,-1.1189780932334994,1.279251212465861,1.9225643133945611,4.148214348117133
51,-0.32560346851812616,-1.109299220439703,1.2873344511558358,1.9674886537558545,4.218479526194754
52,-0.32503120314589595,-1.0951649737110094,1.2836566253389428,1.983324733899246,4.235267582979251
53,-0.03312644298737582,0.15333749226402363,0.10005236110455494,0.6216853258844572,0.9579274014438273
54,-0.0365153468350505,0.1432289727705132,0.11328410127713459,0.644438774906707,1.004688234518546
55,-0.051101362359055956,0.07735175700271239,0.1728324692465742,0.706948949648847,1.1615164576514456
56,-0.07162929411805895,-0.024890383923299956,0.25774585414637186,0.779835806691248,1.3633055073169542
57,-0.1146657969714856,-0.2414963214540238,0.4360276333115236,0.9290683995247466,1.7818705327430502
58,-0.13812470988049735,-0.34253901479552884,0.5312300387597465,1.0373772091221867,2.0438498150781457
59,-0.16063328093698304,-0.45690281121128506,0.6245984328681708,1.1137229447785808,2.2606257904658036
60,-0.16261391857701496,-0.4690244253900076,0.6330534313812745,1.1171818698508544,2.2756127655541114
61,-0.15549264528185375,-0.44032636804390834,0.6043828224329127,1.081176147972239,2.192162769611384
62,-0.15758762727286973,-0.45527430327880575,0.6135729379127429,1.0814674500429817,2.20379103833037
63,-0.16608244650232354,-0.5178950892786884,0.6510707791021086,1.079466977172579,2.2469507829461945
64,-0.1764433419080221,-0.5898101200743584,0.6962876075918691,1.0840922291842843,2.3084540091929964
65,-0.17933971555168304,-0.6245471236148223,0.7106275928619893,1.0622137587101126,2.296581109682769
66,-0.18166360333733814,-0.6451487491656195,0.721288836435314,1.0561706379343327,2.30149416533743
67,-0.1817780537283488,-0.647975532233824,0.7220243843528337,1.0530034961633326,2.2981366327021653
68,-0.17333756281952184,-0.7706828568898836,0.7062461057137179,0.7621622251913286,1.8879312050514836
69,-0.1746314830187295,-0.7658433998374738,0.7102877197109433,0.7846244186011151,1.9230638187733722
70,-0.1689534116397807,-0.6991974313596921,0.6823442453050452,0.825214808986287,1.9434540391708393
71,-0.16674386820627327,-0.6814221268938048,0.6724181187059246,0.8280903067283433,1.9351822771127298
72,-0.1568407844266275,-0.6208144768901558,0.6301435465526062,0.8107962091904896,1.8602486251443362
73,-0.13970186253635655,-0.5286813173752046,0.5584623326977154,0.7606632823335164,1.7052215821011365
74,-0.11368982782702323,-0.40138167342275816,0.45112619790700265,0.6647308509742333,1.4450412307811429
75,-0.10249293326233232,-0.3456140254464951,0.40481046434864887,0.6249749484782334,1.3349760405837445
76,-0.09118136616456726,-0.28701842185876464,0.3577582563048249,0.5883855037343194,1.2282663307340282
77,-0.07274852744922462,-0.19972480235916995,0.28203545009410586,0.5157902906886698,1.038106575727767
78,-0.046622038994877255,-0.06959829249878469,0.1739637458304189,0.4230250939144359,0.7812838554365488
79,-0.04136706234276702,-0.050195611114966066,0.15301303998388788,0.3936458272955747,0.7161794425579372
80,-0.03995857902348459,-0.05220765750215187,0.14823540408590657,0.37435048012170885,0.6844033847107456
81,-0.03352391042111432,-0.04047004369568673,0.12397770559172105,0.3193411943031485,0.5808067731874029
82,-0.030821729045850867,-0.04732271970727792,0.11515938227194081,0.2775843377062159,0.5139001538717741
83,-0.03440470738113912,-0.09902016675864084,0.13391227798875938,0.236702303324292,0.4818806388150576
84,-0.040575529430908086,-0.1410387823559635,0.16074842309855356,0.2407445628131884,0.5201262524356773
85,-0.061904630698165986,-0.26306881898681256,0.2508107512057379,0.2914609633561487,0.6984120816526496
86,-0.08277581431831373,-0.37379101290809,0.337930392104153,0.354845728262079,0.890127163043623
87,-0.09957137495340998,-0.45744357457601226,0.40740489745417885,0.41448035883904144,1.0552270990208121
88,-0.11076837893110003,-0.5132117674985178,0.4537210835972459,0.45423664981887507,1.165293364745223
89,-0.12383167783631947,-0.5782752947601136,0.5077571619037474,0.5006194423468802,1.2937052623746381
90,-0.13666595987645033,-0.6376845454485478,0.5603216488365196,0.5533363156958561,1.4288313469075278
91,-0.14938578816924014,-0.6942669301715744,0.6121505662813633,0.6092204236942677,1.567315062537449
92,-0.15802989081225147,-0.723779303620898,0.6463339388758995,0.6613538233220976,1.6791823607442284
93,-0.17653260763377138,-0.739203455812544,0.7139575738850389,0.8485520272999204,2.0134746354845716
94,-0.1575275035450351,-0.6377755895555218,0.63455694184995,0.7917928944298555,1.8401029372969355
95,-0.1497195094550463,-0.5921163781385562,0.6014729268302557,0.7747905337028022,1.7767986783813003
96,-0.12385686419929685,-0.43170878364757925,0.4908227543955055,0.7329924560722814,1.5853270543863163
97,-0.12199078804085771,-0.4224145389175357,0.4831037671660986,0.7263667312897184,1.5669835729759325
98,-0.11125148629635409,-0.3779531819640222,0.43972938486070373,0.6739412063350624,1.4434858061552573
99,-0.3325093684929265,-1.721435390701607,1.3830063773636336,1.0771692512041773,3.1387986675348363
100,-0.33052873588448134,-1.709313900796853,1.3745514111874504,1.073710186894733,3.123811544839197
101,-0.3082490656100168,-1.6006036705175046,1.2826541129140643,0.9910301676963378,2.9003205041810083
102,-0.30078437806870323,-1.563424784474447,1.2517765801068785,0.9645259090073787,2.8269428145678788
103,-0.2839888721211372,-1.4797724951851667,1.182302300970743,0.9048914726049802,2.6618434161677276
104,-0.24655093267106154,-1.2910510922682836,1.027178884280389,0.7755370338752153,2.298311864580317
105,-0.22869041401664292,-1.2178919919047593,0.955134130107931,0.6871059348285454,2.091364590332471
106,-0.2206534064144051,-1.1665785867256304,0.9205785452624834,0.6764375621406057,2.034774419960924
107,-0.21867276038878325,-1.1544567654332063,0.9121234928570058,0.6729788691195526,2.0197876908734607
108,-0.2092274402579933,-1.1051563895798715,0.8727909939521007,0.6430155461885002,1.9314228787511545
109,-0.19102355701220244,-1.023516608595329,0.7985395097903122,0.5640862437754149,1.7345485960514049
110,-0.16538982260164764,-0.8687628287886966,0.6893604978644408,0.5159536041285518,1.536361611571227
111,-0.14707143427731564,-0.7842959923573064,0.6143732395712413,0.44019124931190196,1.3428443239297012
112,-0.13888514661668722,-0.7660910825972057,0.5831321448835552,0.3753889112794871,1.2175465015395608
113,-0.11626211845885737,-0.6489003373763086,0.4890281597317486,0.3022105030865786,1.0041282556424473
114,-0.09584864042706281,-0.5494850622924913,0.4048503442339371,0.22615641135958311,0.7989815747275697
115,-0.08674673286600545,-0.5086654737306153,0.367724758413868,0.18669167162980302,0.7005445054553594
116,-0.05783843224959014,-0.34662932977844624,0.2460490801637586,0.1126381456194523,0.45223817835229496
117,-0.0558578989909704,-0.3345081362719967,0.23759450189844708,0.10917974826818233,0.437252426398329
118,-0.04256569928592381,-0.2637910428082471,0.18208732768591748,0.06913123918263159,0.3155555938188474
119,-0.03555887807832563,-0.237919810059064,0.15415227751500588,0.02995832917724623,0.22874801621350013
120,-0.0280243671183651,-0.2726106637025974,0.13137414212329032,-0.1111487262693218,0.011238344443326942
121,-0.03023391392717162,-0.2903860511601643,0.14130029037128375,-0.11402431682246283,0.01951000822613196
122,-0.03892270160304971,-0.3945953026771393,0.1843188561466213,-0.17966075429537393,-0.016111768989400373
123,-0.04136104313488224,-0.4180237941646094,0.19571566920039707,-0.1888711096883967,-0.014556344397643837
124,-0.0520652964227827,-0.49841933987309406,0.2431391845611014,-0.1937474686499845,0.036874087122211296
125,-0.06337686353951673,-0.5570149435553022,0.29019139268339017,-0.15715802383871916,0.14358379715839198
126,-0.09369342533315124,-0.7170378685770238,0.41664378026353127,-0.0638098346734158,0.42366412982106794
127,-0.11783927446988353,-0.8350427228244535,0.5162604752326498,0.025496483451666642,0.6654999242378006
128,-0.12518945693265618,-0.8693945534206644,0.5464022339084255,0.05516768973706188,0.7422346089091564
129,-0.15645658102316387,-1.016097506353949,0.6746895485289057,0.18047968325028602,1.0675203498683297
130,-0.1614828689721423,-1.0298475455966827,0.6941700204345058,0.2161941959044012,1.1393421755197108
131,-0.18436962759834258,-1.1167565785612346,0.785695063424536,0.3403394277381368,1.4181105409866195
132,-0.17751219916039346,-1.057777477924299,0.7544459970081111,0.3553007785127607,1.4000115919398395
133,-0.16878847244091158,-0.9895029601085387,0.7154770168727971,0.3636357205532624,1.3635671093815662
134,-0.1618164808828877,-0.9276964488063791,0.6834919285556161,0.3817639175638069,1.3488247162094833
135,-0.16288160296480128,-0.9172038046379094,0.6860628560197216,0.4105609685572079,1.3906736672112596
136,-0.16840053891870926,-0.9063261119511012,0.7044355893198219,0.49090755707597084,1.5211300549054978
137,-0.17411354263092857,-0.9370371809907331,0.7283294349598346,0.5076188478156947,1.5728062911371181
138,-0.18188660101351095,-1.018631208882902,0.7654630571040174,0.46731962019674245,1.564044191664839
139,-0.1740087355466474,-1.044841630605299,0.74047825649023,0.3357140829123822,1.3566072163463063
140,-0.17282926909361718,-1.0525079535943813,0.7371722119734556,0.3100846548853529,1.3181169715615135
141,-0.1466679509896955,-0.9583167222869726,0.633150545856038,0.1600183510951892,0.9892290668370313
142,-0.1303302019818154,-0.8859715414398049,0.566618296849931,0.08771487495988499,0.8106987051041218
143,-0.04045505983201265,-0.5060401823374022,0.20271550439754316,-0.3386052323997825,-0.20725200188463877
144,-0.04605361650838804,-0.5339245511772975,0.22587382368296757,-0.3187268927353013,-0.1522183314453939
145,-0.06890554882004822,-0.6567689454400817,0.3214489262962561,-0.2518828607988973,0.05448475100827272
146,-0.11742604519183751,-0.8984318409565217,0.5221530026891467,-0.07960508219970032,0.5314400023753811
147,-0.15741689268576187,-1.1134092290547883,0.6894092760464168,0.037372062221775526,0.8931703246592703
148,-0.18621062678899747,-1.2726178792843093,0.8103489106759083,0.11459252717958537,1.14483330569174
149,-0.23039155097504918,-1.5174917653549138,0.9959858888976113,0.23215257121027558,1.5298211419877061
150,-0.29182584408837914,-1.8573255111689395,1.25403960733627,0.39667849314098796,2.0664785870851192
151,-0.30302301214762917,-1.91309452132185,1.3003564721994743,0.43643536671186617,2.176546465727112
152,-0.31060209874642675,-1.9531000008942048,1.3319693482657444,0.4597721966412128,2.2465659867344296
153,-0.300320718023169,-1.919946569613209,1.2915376748105152,0.39467821454469537,2.109638869498578
154,-0.28714302006046577,-1.8520564488223161,1.2367662532449297,0.3514628507763036,1.9845851404749768
155,-0.2704619131514146,-1.7712307529678553,1.1680273172894133,0.28866098554694014,1.8161275732825475
156,-0.25599035305116996,-1.7081804445709614,1.1092145295818905,0.22298352976443572,1.6559416698729232
157,-0.2450221951679709,-1.6580655454062228,1.064369213059972,0.1768927610680376,1.5391598013009444
158,-0.20758430371522454,-1.4693442492542574,0.9092459795435881,0.04753870224048126,1.1756289842981902
159,-0.18846474923664103,-1.3650895999577648,0.8291097995984565,-0.006053288890777121,1.0056148187116896
160,-0.1765460904521059,-1.328295110939574,0.7824298253609987,-0.0841078533886303,0.84362788263323
161,-0.16919580196827588,-1.2939428184258124,0.7522876358128958,-0.11377954083720376,0.7668920244142837
162,-0.11286720211246783,-1.0066201666406427,0.5184990918940632,-0.3030600685799353,0.22663143879099448
163,-0.1055170162945284,-0.9722682531759635,0.4883573116553562,-0.33273118201908763,0.14989685254727866
164,-0.074593256795393,-0.8340459808636976,0.36227672702420666,-0.46754497216589647,-0.18546187995999075
165,-0.0652623289761419,-0.7875720326712347,0.32367952811054557,-0.5006755383631678,-0.2771846642740198
166,-0.04846676834104564,-0.7039194710033124,0.25420502276051976,-0.5603101689401303,-0.4422846002512088
167,-0.03738421141816846,-0.6509779783750207,0.2086243630505057,-0.6032335087773694,-0.5557082999967794
168,-0.12416902321980697,-0.9545841584307753,0.5526665211095872,-0.09139929127067563,0.5528964838709612
169,-0.12847376575597025,-0.9873084464295873,0.5717836574270441,-0.09398266371809848,0.5727987145088393
170,-0.13171327346102327,-1.0305247508766373,0.5883293922112167,-0.1253633827291612,0.5508510172320352
171,-0.13228554218842023,-1.0446590804737992,0.5920072395910411,-0.14119955571879556,0.5340628620198986
172,-0.13076282053804766,-1.0438452676936267,0.5864949175911836,-0.15732679869575883,0.5056466841237478
173,-0.13167844379248,-1.066460029335136,0.5923794302790213,-0.18266448981244265,0.47878583261230656
174,-0.13213625877486293,-1.077767493024359,0.5953217081858715,-0.19533342821702737,0.4653553084289459
175,-0.13282298124727393,-1.0947286885294596,0.59973512503867,-0.21433683579171092,0.4452095221880339
176,-0.3222413679221127,-2.2773732354985583,1.411046546074968,0.07941481440968817,1.8320235254724122
177,-0.3129105495158605,-2.230899832252337,1.3724497997460194,0.04628463669624975,1.7403018166853936
178,-0.30731193813298563,-2.2030151909393205,1.3492912541682387,0.026406102789851987,1.6852676084826432
179,-0.28865030133945047,-2.110068384541356,1.272097761588807,-0.03985425256967255,1.501824191095073
180,-0.2626383213366164,-1.982769013062029,1.1647618530904493,-0.13578648968704024,1.2416443775385815
181,-0.25132680892638204,-1.9241736818529427,1.1177098712605178,-0.17237574025638838,1.1349352052659085
182,-0.21948741944467517,-1.763336482096487,0.9857447307446797,-0.28185165369357273,0.8264375209047667
183,-0.18357230431086285,-1.5754292710088598,0.8361340453635798,-0.39507827543695245,0.49132341918873923
184,-0.1443827357393557,-1.380240323590405,0.6740271678058856,-0.5342254879062297,0.10609095194919528
185,-0.13505180793907356,-1.3337663754924196,0.6354299689706893,-0.5673560540361495,0.01436816782163075
186,-0.12023687989228986,-1.262235303606039,0.5744104297109044,-0.6235316203388265,-0.13574464561225738
187,-0.10157513368575574,-1.169287952261833,0.4972164845467602,-0.689792364182184,-0.3191891385268385
188,-0.08664575860312816,-1.0949301801757159,0.43546141893238705,-0.7428008815601038,-0.46594451775310214
189,-0.07160193648465668,-1.0177457078898626,0.3729708269634256,-0.7926423500132662,-0.6093424627717413
190,-0.3450486698884368,-2.3255210240723354,1.4977866817213474,0.2640288776213988,2.1862162209254334
191,-0.3397935157364261,-2.306117194041706,1.4768352109179066,0.23464939973207682,2.1211105887715402
192,-0.3329806116049501,-2.3218342371104828,1.4544206805250754,0.13184023796867073,1.955520852957222
193,-0.32791943930106127,-2.344019203976339,1.4389900204808652,0.038824424024515525,1.8116333050749427
194,-0.3284917013192881,-2.358153367865298,1.4426678247423037,0.02298843669517342,1.7948453466839578
195,-0.3266255157668195,-2.348858578283493,1.4349483850066511,0.01636232349613077,1.7765007899330325
196,-0.32829767818300704,-2.3165646299120968,1.4371468739274886,0.0866242071875056,1.873626331006536
197,-0.32806877069297896,-2.3109108980962194,1.4356757349815403,0.09295867635760421,1.8803415930640872
198,-0.3231124088273747,-2.225291498187244,1.408096274962389,0.17184753450271245,1.9526530215791087
199,-0.32124622327490604,-2.2159967086054384,1.4003768352267365,0.1652214213036698,1.9343084648281836
200,-0.32090286874787066,-2.207516276561091,1.3981701699187232,0.17472293943071926,1.9443811611274882
201,-0.32090286874787066,-2.207516276561091,1.3981701699187232,0.17472293943071926,1.9443811611274882
202,-0.32090286874787066,-2.207516276561091,1.3981701699187232,0.17472293943071926,1.9443811611274882
203,-0.3244858537733601,-2.2592138892261784,1.416923108675463,0.13384071932115188,1.9123614490631557
204,-0.32597373904601923,-2.2959628147566473,1.426485425624739,0.09266704087512595,1.8687126391607296
205,-0.06839724502980664,-0.9385937935679088,0.3523749678746765,-0.7039601525983381,-0.5153291872329061
206,-0.07106449069766385,-0.9676759340315219,0.36524289831894596,-0.7195048843474101,-0.5204889263051895
207,-0.0711789444426779,-0.9705027999394608,0.36597846779192017,-0.7226721189324596,-0.5238465573339653
208,-0.07080076026606824,-0.9979576464480894,0.36782184063017614,-0.7704717078213397,-0.5858390454679245
209,-0.06867061876696837,-1.018943313805378,0.3626803950038847,-0.8280652357665277,-0.6695356754621187
210,-0.06516726452711986,-1.0060080112149303,0.3487131069063096,-0.8476515429855829,-0.7129389758674417
211,-0.06433126536929067,-1.0221553940630699,0.34761420184519226,-0.882782193502072,-0.7615009398521694
212,-0.06654070276393512,-1.0399302365456629,0.35753989750099746,-0.8856581725068515,-0.7532303515622437
213,-0.06654070276393512,-1.0399302365456629,0.35753989750099746,-0.8856581725068515,-0.7532303515622437
214,-0.05248226590170993,-0.9134903480046709,0.2928341513861847,-0.8462345438685194,-0.7793575068435054
215,-0.05605560762163323,-0.8545567280157222,0.29870272070248605,-0.7120448573359682,-0.5918206115158905
216,-0.05605560762163323,-0.8545567280157222,0.29870272070248605,-0.7120448573359682,-0.5918206115158905
217,-0.06603820945785557,-0.9539260604969908,0.3457624695317318,-0.7552195826618174,-0.5923109487777221
218,-0.06889952625699645,-1.0245970456212556,0.364151533949833,-0.8343997049366263,-0.6762509375196699
219,-0.06992960325760621,-1.0500386731994378,0.37077161611812165,-0.8629046306705532,-0.7064694200940158
220,-0.06825750223695586,-1.0823330596289453,0.3685733965220845,-0.9331665058154616,-0.8035946203775012
221,-0.07035258859041482,-1.097281415441637,0.37776393217124116,-0.9328746760910677,-0.7919651287106404
222,-0.06825750223695586,-1.0823330596289453,0.3685733965220845,-0.9331665058154616,-0.8035946203775012
223,-0.0585987562567159,-0.7701807699831037,0.29795071230433107,-0.5493504477583266,-0.37406611194685746
224,-0.1136683716218861,-1.0264080623742136,0.5236480351089267,-0.3252305251115697,0.20312821830832908
225,-0.15659042071132995,-1.2401871339025219,0.7011942447226404,-0.17283069776037263,0.6250508745767384
226,-0.19299828986996584,-1.4034670749494245,0.8496976223630909,-0.014971518956973639,1.018800711917342
227,-0.23569143146821797,-1.6115924146331206,1.0257726930233786,0.14376277759651482,1.447438630277429
228,-0.2801361475015349,-1.8261850264684807,1.2088309983445935,0.3122896536827592,1.8977769266784845
229,-0.2982255702741728,-1.9049977757424055,1.282346869836558,0.39438637627383505,2.098009037041699
230,-0.2974244007647545,-1.885209880008835,1.2771979266216946,0.41655683280546923,2.121512257524364
231,-0.2568613459591026,-1.6560986004947287,1.1062640752953414,0.3154158699552513,1.776570431394963
232,-0.2568613459591026,-1.6560986004947287,1.1062640752953414,0.3154158699552513,1.776570431394963
233,-0.24379821113544334,-1.5910358904635387,1.0522286757089778,0.2690336600182914,1.648160146683132
234,-0.22863986716492365,-1.5110239484459644,0.9890022018089022,0.22235960332839125,1.5081196887926593
235,-0.21161546043649995,-1.4217180930490103,0.9180568268452054,0.16905945043580048,1.3497353556289113
236,-0.20018943957358848,-1.360295623430129,0.8702690492424655,0.13563724024177812,1.2463832766556353
237,-0.182707163174088,-1.2596820319365754,0.7963811701505504,0.09500583161140055,1.1014289301323357
238,-0.16335870120431303,-1.1497736507954712,0.7147738512519938,0.04774830968243448,0.9381300266375154
239,-0.1363166921803929,-0.9970327584371367,0.6008180436883299,-0.019678621898342952,0.7081694300194333
240,-0.11765494597385881,-0.9040854070929306,0.5236240985241858,-0.08593936574170048,0.5247249371048522
241,-0.0855865463161007,-0.7375940963483023,0.3901874096670611,-0.18908138405336586,0.222941242673694
242,-0.2717831968544028,-0.7735361169399673,1.0568439961972373,1.8836011732125089,3.823907984878888
243,-0.2716687431093887,-0.7707092510320285,1.056108426724263,1.8867684077975582,3.8272656159076637
244,-0.2495035871378471,-0.6648263040303475,0.9649469618653955,1.800921185739947,3.600417309583498
245,-0.230841840931313,-0.5718789526861414,0.8877530167012514,1.7346604418965894,3.416972816668917
246,-0.18148523516770948,-0.3463628744202263,0.6859495773427863,1.5272516476081763,2.8914545506175737
247,-0.1407727867168422,-0.15035944191653408,0.5183297367217606,1.371976447022613,2.477804120129458
248,-0.08105528638633207,0.14707164642793288,0.27130947426426877,1.1599423775109348,1.8907826032244053
249,-0.07183881233106398,0.1907187286179794,0.23344784490204673,1.1236445767959655,1.795702188068065
250,-0.06296569448041485,0.22588533732944321,0.1977928916293045,1.0778452115308261,1.6905490273986024
251,-0.18091297063427098,-0.33222864840864974,0.6822717569166261,1.5430877045400069,2.90824258279516
252,-0.18998000054842473,-0.4089834087585839,0.7234471977089943,1.5252509573516488,2.93461373304945
253,-0.19737486634867515,-0.5180320759224684,0.7624241387131175,1.4371523728598792,2.8638593912917205
254,-0.2110103212510641,-0.5972293051554727,0.8201375904087304,1.4676986968953643,2.9754821569825607
255,-0.21973399160659568,-0.6655035091870907,0.8591063335561648,1.4593636070712261,3.011926151143486
256,0.12232279894924843,1.1961324967020994,-0.5741540791561652,0.49500185038812095,-0.03669595287684226
257,0.12548279698331502,1.2005873257852324,-0.5859146911567855,0.46591397858670003,-0.09017199882942144
258,0.11587849376828789,1.0737638160155443,-0.5370120544109158,0.3749394151253086,-0.15265575214489036
259,0.10897637694230561,0.9400877544424907,-0.4969277732507595,0.24220813440369965,-0.2820459769480656
260,0.10665237808503719,0.9194855426056956,-0.4862660663897215,0.23616535562127974,-0.2771318951666787
261,0.10189003935455075,0.8754548806211876,-0.46420755717790907,0.22091226793630994,-0.2706623393932516
262,0.10508497475580146,0.8439749345976072,-0.4719185727645181,0.1345228543115506,-0.3962046942993305
263,0.1082450805063144,0.8484302670982689,-0.48367962648991925,0.10543454767052804,-0.4496818648062729
264,0.11829744600296514,0.8759294630226463,-0.522639719188477,0.03400653127867254,-0.5933231193929749
265,0.11574465072611857,0.8496741056272377,-0.5105073366617271,0.02162894130060055,-0.595125325829994
266,0.1265537211626373,0.822265450297828,-0.545782095173354,-0.14539918613458983,-0.8627545368918714
267,0.11889500713220243,0.743497743490568,-0.5093835900033746,-0.1825307907198179,-0.8681579299607004
268,0.10796184635311028,0.6574484659374707,-0.4604889356892443,-0.19374161888369737,-0.8234427605325235
269,0.09771540469242575,0.5883603010497395,-0.41600767667245786,-0.1859491322869427,-0.7585819032569459
270,0.0957697044373837,0.540303911830048,-0.40350308181633165,-0.23979174913755308,-0.8156612373427325
271,0.09554080030135899,0.5346502628539046,-0.4020319644258379,-0.24612612549360277,-0.8223764010067729
272,0.09508298867414283,0.52334288203315,-0.39908970808191907,-0.25879497105194454,-0.8358068267624933
273,0.09675509304879676,0.49104857844337774,-0.40128794923341166,-0.32905675338280466,-0.9329319286524699
274,0.10391141645801201,0.48381248834552776,-0.4259094358219875,-0.4223643127193841,-1.0884492105298602
275,0.10805702019499884,0.43901303221680477,-0.43545580939225087,-0.5407180119547875,-1.2591981475006202
276,0.09971159040015971,0.3432842955839128,-0.39464393048038215,-0.5968528384866005,-1.2847471300233388
277,0.0917890365440994,0.29479775634145705,-0.3608239151153858,-0.5830172311814181,-1.224799328588888
278,0.08645431969334944,0.23663221993675743,-0.33508710602497827,-0.6141061034073473,-1.2351168526529228
279,0.08302073416564822,0.15182690518659722,-0.313020194219576,-0.7091223987039836,-1.3358449966411357
280,0.08199065716503848,0.12638527760841503,-0.3064001120512874,-0.7376273244379105,-1.3660634792154813
281,0.07829322508473607,0.07186096464911289,-0.28691164686149423,-0.7816765934048833,-1.4014406253009726
282,0.07337174086603543,-0.0496936070479212,-0.255282331870044,-0.9178669384681296,-1.5458179728339143
283,0.07096823233894395,-0.10905729421989936,-0.2398355022329302,-0.9843783080308395,-1.6163276342477817
284,0.06936588661093725,-0.14863325139524292,-0.2295375726848174,-1.0287194067543999,-1.6633342720342634
285,0.07172493560239188,-0.16396518687918668,-0.23615015727201027,-1.0799784654651015,-1.7403156399026471
